mode,path,run,time,stats
hyper,/hot/data/github_daily/2019-10-15.json,3,18.3503,"{""input"":{""input_file_count"":1,""total_input_row_count"":2134789,""normal"":2134789,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":61337,""except"":0},""timings"":{""fast_path_execution_time"":16.761,""general_and_interpreter_time"":1.009e-05,""compile_time"":0.0492578,""hyperspecialization_time"":1.43826},""hyper_active"":true}"
hyper,/hot/data/github_daily/2020-10-15.json,3,28.002,"{""input"":{""input_file_count"":1,""total_input_row_count"":2963694,""normal"":2963694,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":62354,""except"":0},""timings"":{""fast_path_execution_time"":26.4194,""general_and_interpreter_time"":9.596e-06,""compile_time"":0.0501113,""hyperspecialization_time"":1.43009},""hyper_active"":true}"
hyper,/hot/data/github_daily/2021-10-15.json,3,9.68069,"{""input"":{""input_file_count"":1,""total_input_row_count"":1078139,""normal"":1078139,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":21313,""except"":0},""timings"":{""fast_path_execution_time"":7.9524,""general_and_interpreter_time"":1.1178e-05,""compile_time"":0.0491757,""hyperspecialization_time"":1.5753},""hyper_active"":true}"
global,/hot/data/github_daily/2011-10-15.json,3,1.36972,"{""input"":{""input_file_count"":1,""total_input_row_count"":48899,""normal"":0,""general"":47481,""fallback"":1418,""unresolved"":0},""output"":{""normal"":1418,""except"":0},""timings"":{""fast_path_execution_time"":0.448377,""general_and_interpreter_time"":0.77269,""compile_time"":0.0500516},""hyper_active"":false}"
global,/hot/data/github_daily/2012-10-15.json,3,18.3349,"{""input"":{""input_file_count"":1,""total_input_row_count"":165692,""normal"":0,""general"":8139,""fallback"":157553,""unresolved"":0},""output"":{""normal"":5907,""except"":0},""timings"":{""fast_path_execution_time"":1.15364,""general_and_interpreter_time"":17.0359,""compile_time"":0.0476416},""hyper_active"":false}"
global,/hot/data/github_daily/2013-10-15.json,3,35.7866,"{""input"":{""input_file_count"":1,""total_input_row_count"":296456,""normal"":0,""general"":10725,""fallback"":285731,""unresolved"":0},""output"":{""normal"":10628,""except"":0},""timings"":{""fast_path_execution_time"":2.38524,""general_and_interpreter_time"":33.2521,""compile_time"":0.0465497},""hyper_active"":false}"
global,/hot/data/github_daily/2014-10-15.json,3,93.6744,"{""input"":{""input_file_count"":1,""total_input_row_count"":476393,""normal"":0,""general"":637,""fallback"":475756,""unresolved"":0},""output"":{""normal"":16014,""except"":0},""timings"":{""fast_path_execution_time"":8.90653,""general_and_interpreter_time"":84.6179,""compile_time"":0.0466471},""hyper_active"":false}"
global,/hot/data/github_daily/2015-10-15.json,3,24.8191,"{""input"":{""input_file_count"":1,""total_input_row_count"":737714,""normal"":0,""general"":712413,""fallback"":25301,""unresolved"":0},""output"":{""normal"":25301,""except"":0},""timings"":{""fast_path_execution_time"":8.89801,""general_and_interpreter_time"":15.768,""compile_time"":0.0487718},""hyper_active"":false}"
global,/hot/data/github_daily/2016-10-15.json,3,18.229,"{""input"":{""input_file_count"":1,""total_input_row_count"":678134,""normal"":0,""general"":658722,""fallback"":19412,""unresolved"":0},""output"":{""normal"":19412,""except"":0},""timings"":{""fast_path_execution_time"":6.16623,""general_and_interpreter_time"":11.9094,""compile_time"":0.0483255},""hyper_active"":false}"
global,/hot/data/github_daily/2017-10-15.json,3,24.7755,"{""input"":{""input_file_count"":1,""total_input_row_count"":910100,""normal"":0,""general"":883993,""fallback"":26107,""unresolved"":0},""output"":{""normal"":26107,""except"":0},""timings"":{""fast_path_execution_time"":8.38624,""general_and_interpreter_time"":16.2418,""compile_time"":0.0482217},""hyper_active"":false}"
global,/hot/data/github_daily/2018-10-15.json,3,52.8994,"{""input"":{""input_file_count"":1,""total_input_row_count"":1522655,""normal"":0,""general"":1478251,""fallback"":44404,""unresolved"":0},""output"":{""normal"":44404,""except"":0},""timings"":{""fast_path_execution_time"":19.4817,""general_and_interpreter_time"":33.2616,""compile_time"":0.0492623},""hyper_active"":false}"
global,/hot/data/github_daily/2019-10-15.json,3,77.9833,"{""input"":{""input_file_count"":1,""total_input_row_count"":2134789,""normal"":0,""general"":2073452,""fallback"":61337,""unresolved"":0},""output"":{""normal"":61337,""except"":0},""timings"":{""fast_path_execution_time"":30.5238,""general_and_interpreter_time"":47.3015,""compile_time"":0.0504968},""hyper_active"":false}"
global,/hot/data/github_daily/2020-10-15.json,3,245.625,"{""input"":{""input_file_count"":1,""total_input_row_count"":2963694,""normal"":0,""general"":2901340,""fallback"":62354,""unresolved"":0},""output"":{""normal"":62354,""except"":0},""timings"":{""fast_path_execution_time"":180.911,""general_and_interpreter_time"":64.543,""compile_time"":0.0596735},""hyper_active"":false}"
global,/hot/data/github_daily/2021-10-15.json,3,35.355,"{""input"":{""input_file_count"":1,""total_input_row_count"":1078139,""normal"":0,""general"":1056826,""fallback"":21313,""unresolved"":0},""output"":{""normal"":21313,""except"":0},""timings"":{""fast_path_execution_time"":14.3288,""general_and_interpreter_time"":20.8572,""compile_time"":0.0595845},""hyper_active"":false}"
